STATEFP10,COUNTYFP10,METRO,BLKGRPCE10,COUNTY_FIPS,TRACTCE10,GEOID10,GEOID10_text,County_ALAND10,frx_land,frx_HH,frx_GasSales,frx_CMV,frx_RR_wtd,frx_Hosp,frx_cropland,frx_undeveloped,frx_med_hi_devel,frx_ag,frx_grass_pasture,frx_forest,frx_IndComm_metro_medhi_devel_outstate,frx_airports,frx_Comm_metro_medhi_devel_outstate,*frx_VKT_w/o_hi_traffic_gasoline,*frx_VKT_w/o_hi_traffic_diesel,frx_SFHHs_in_undeveloped,frx_bldgs_w_boilers,frx_sfh_camp,frx_sfh,Frx_Vehicles,Frx_Boat_Water,Frx_Commercial_Industrial_Institutional_in_METRO / Frx_med_hi_development_outstate,Frx Commercial/Institutional in METRO / Frx med & hi development,Frx Industrial/Institutional in METRO / Frx med & hi development outstate,Frx construction in METRO / Frx med &hi intensity development outstate,Frx_Low_Density_OpenSpace,Frx_Low_Medium_Density_OpenSpace,(unused_don not copy)_\frx_ag_grass_pasture,frx_IndCommGovInst_metro,frx_nonres_constr_metro,frx_residential_LU_metro,frx_Comm_metro,frx_HHs_in_undeveloped,frx_nonroad_Constr_Mining,frx_water (don't use),Frx Constr,Frx_VKT_All,Frx_Low__OpenSpace_Undeveloped
27,003,METRO,3,27003,050210,270030502102,270030502102,1095590050,0.0182,0.0029,0.0000,0.0000,0.0000,0.0000,0.0182,0.0271,0.0009,0.0191,0.0226,0.0369,0.0110,0.0000,0.0070,0.003,0.003,0.0104,0.0000,0.003223015,0.003223015,0.00343,0.009,0.007536504,0.006493637,0.004142805,0.002155374,0.0175158,0.00433324,0.0206,0.0110,0.0019,0.0117,0.0070,0.0103,0.0065,0.009,0.002155374,0.002128258,0.019955647
27,003,METRO,3,27003,050210,270030502103,270030502103,1095590050,0.0180,0.0029,0.0164,0.0000,0.0000,0.0000,0.0229,0.0215,0.0117,0.0218,0.0188,0.0209,0.0193,0.0009,0.0142,0.009,0.008,0.0089,0.0000,0.003431914,0.003431914,0.00354,0.058,0.016268832,0.007951105,0.01630657,0.006196408,0.0174842,0.0120948,0.0211,0.0193,0.0339,0.0080,0.0142,0.0083,0.0266,0.058,0.006196408,0.037204133,0.018656336
27,003,METRO,3,27003,050210,270030502104,270030502104,1095590050,0.0098,0.0029,0.0000,0.0000,0.0000,0.0000,0.0188,0.0135,0.0007,0.0178,0.0142,0.0082,0.0000,0.0000,0.0000,0.003,0.002,0.0105,0.0000,0.003501547,0.003501547,0.00405,0.001,0.002287144,0.002921391,0.003311701,0.000390042,0.00943814,0.00418195,0.0151,0.0000,0.0001,0.0046,0.0000,0.0097,0.0001,0.001,0.000390042,0.001891721,0.01074029
27,003,METRO,3,27003,050215,270030502151,270030502151,1095590050,0.0119,0.0073,0.0015,0.0000,0.0000,0.0000,0.0085,0.0092,0.0094,0.0085,0.0128,0.0101,0.0127,0.0000,0.0120,0.007,0.007,0.0116,0.0000,0.006933461,0.006933461,0.00778,0.002,0.009159442,0.008146032,0.00572299,0.012492667,0.0117964,0.0166993,0.0101,0.0127,0.0076,0.0092,0.0120,0.0137,0.0101,0.002,0.012492667,0.004462293,0.01215638
27,003,METRO,3,27003,050215,270030502152,270030502152,1095590050,0.0068,0.0046,0.0000,0.0000,0.0000,0.0000,0.0088,0.0061,0.0066,0.0080,0.0104,0.0037,0.0000,0.0008,0.0120,0.018,0.015,0.0107,0.0000,0.005471167,0.005471167,0.00566,0.002,0.005306394,0.002365063,0.006641341,0.003530664,0.00690595,0.0081755,0.0089,0.0000,0.0048,0.0091,0.0120,0.0099,0.0024,0.002,0.003530664,0.013944059,0.006809477
27,003,METRO,3,27003,050216,270030502161,270030502161,1095590050,0.0222,0.0055,0.0000,0.0000,0.0000,0.0000,0.0364,0.0320,0.0003,0.0366,0.0505,0.0264,0.0000,0.0000,0.0038,0.008,0.009,0.0206,0.0000,0.006555453,0.006555453,0.00636,0.003,0.000924659,0.00097824,0.000923591,0.003920706,0.0213314,0.00696801,0.0449,0.0000,0.0003,0.0133,0.0038,0.0191,0.0002,0.003,0.003920706,0.005399111,0.024422736
27,003,METRO,3,27003,050216,270030502162,270030502162,1095590050,0.0098,0.0063,0.0000,0.0000,0.0000,0.0000,0.0089,0.0125,0.0011,0.0096,0.0144,0.0161,0.0000,0.0000,0.0028,0.005,0.005,0.0206,0.0000,0.007420892,0.007420892,0.00783,0.002,0.000578535,0.000756539,0.000752152,0.003530664,0.00949643,0.00588328,0.0125,0.0000,0.0000,0.0087,0.0028,0.0192,0.0000,0.002,0.003530664,0.003251631,0.010691537
27,003,METRO,3,27003,050216,270030502163,270030502163,1095590050,0.0048,0.0025,0.0119,0.0000,0.0000,0.0000,0.0047,0.0049,0.0024,0.0047,0.0048,0.0052,0.0102,0.0000,0.0092,0.010,0.009,0.0060,0.0000,0.002685846,0.002685846,0.00304,0.010,0.005286063,0.005406768,0.004310866,0.001765332,0.00476303,0.00486705,0.0055,0.0102,0.0019,0.0056,0.0092,0.0062,0.0061,0.010,0.001765332,0.006515378,0.005048718
27,003,METRO,3,27003,050217,270030502171,270030502171,1095590050,0.0157,0.0043,0.0000,0.0000,0.0292,0.0000,0.0214,0.0217,0.0009,0.0211,0.0237,0.0224,0.0000,0.0000,0.0002,0.007,0.007,0.0155,0.0000,0.005152845,0.005152845,0.00585,0.010,0.002263442,0.002959858,0.003324058,0.012492667,0.0150706,0.00646846,0.0196,0.0000,0.0026,0.0159,0.0002,0.0144,0.0013,0.010,0.012492667,0.004271967,0.017145008
27,003,METRO,3,27003,050217,270030502172,270030502172,1095590050,0.0061,0.0027,0.0000,0.0000,0.0000,0.0000,0.0059,0.0068,0.0017,0.0062,0.0082,0.0075,0.0046,0.0000,0.0023,0.004,0.005,0.0078,0.0000,0.00324291,0.00324291,0.00356,0.001,0.002076851,0.002715856,0.001399637,0.010727335,0.00591699,0.00527811,0.0074,0.0046,0.0000,0.0087,0.0023,0.0073,0.0023,0.001,0.010727335,0.002427587,0.006554377
27,003,METRO,3,27003,050218,270030502181,270030502181,1095590050,0.0114,0.0049,0.0000,0.0000,0.0000,0.0000,0.0137,0.0143,0.0016,0.0130,0.0104,0.0159,0.0000,0.0000,0.0003,0.007,0.007,0.0159,0.0000,0.005799437,0.005799437,0.00606,0.006,0.000107915,0.000103121,0.000138731,0.012492667,0.011013,0.0070822,0.0124,0.0000,0.0000,0.0116,0.0003,0.0147,0.0000,0.006,0.012492667,0.004308169,0.012354791
27,003,METRO,3,27003,050218,270030502182,270030502182,1095590050,0.0063,0.0038,0.0000,0.0000,0.0000,0.0000,0.0063,0.0058,0.0010,0.0056,0.0051,0.0059,0.0000,0.0000,0.0026,0.007,0.007,0.0090,0.0000,0.004565938,0.004565938,0.00434,0.000,0.001136825,0.001402197,0.000324183,0.010727335,0.00617288,0.00775873,0.0054,0.0000,0.0000,0.0087,0.0026,0.0084,0.0000,0.000,0.010727335,0.004627739,0.006886574
27,003,METRO,3,27003,050219,270030502191,270030502191,1095590050,0.0056,0.0034,0.0000,0.0000,0.0000,0.0000,0.0043,0.0047,0.0008,0.0039,0.0059,0.0057,0.0000,0.0000,0.0003,0.008,0.008,0.0070,0.0000,0.00385966,0.00385966,0.00392,0.017,0.000200036,0.000177177,0.000296239,0.010727335,0.00544474,0.00754749,0.0046,0.0000,0.0000,0.0064,0.0003,0.0069,0.0000,0.017,0.010727335,0.0053882,0.006105401
27,003,METRO,3,27003,050219,270030502192,270030502192,1095590050,0.0019,0.0051,0.0000,0.0000,0.0000,0.0000,0.0003,0.0003,0.0033,0.0002,0.0003,0.0003,0.0000,0.0000,0.0026,0.002,0.003,0.0018,0.0000,0.006008336,0.006008336,0.00603,0.002,0.001871649,0.000119198,0.002636784,0.010727335,0.0020135,0.00466152,0.0003,0.0000,0.0009,0.0053,0.0026,0.0017,0.0005,0.002,0.010727335,0.00110689,0.001739217
27,003,METRO,3,27003,050220,270030502201,270030502201,1095590050,0.0086,0.0047,0.0000,0.0000,0.0000,0.0000,0.0147,0.0095,0.0044,0.0132,0.0052,0.0051,0.0026,0.0000,0.0000,0.007,0.007,0.0136,0.0000,0.005600485,0.005600485,0.00591,0.000,0.003791332,0.004957849,0.005614684,0.008962004,0.00844226,0.00724491,0.0091,0.0026,0.0004,0.0053,0.0000,0.0126,0.0015,0.000,0.008962004,0.004770952,0.008987467
27,003,METRO,3,27003,050220,270030502202,270030502202,1095590050,0.0019,0.0046,0.0079,0.0000,0.0000,0.0000,0.0000,0.0001,0.0052,0.0000,0.0001,0.0002,0.0000,0.0000,0.0023,0.004,0.004,0.0005,0.0010,0.004307301,0.004307301,0.00472,0.000,0.003188342,0.001841011,0.004708881,0.008962004,0.00208759,0.00475572,0.0001,0.0000,0.0000,0.0049,0.0023,0.0006,0.0000,0.000,0.008962004,0.002649648,0.001522665
27,003,METRO,3,27003,050220,270030502203,270030502203,1095590050,0.0025,0.0037,0.0000,0.0000,0.0000,0.0000,0.0008,0.0014,0.0011,0.0009,0.0004,0.0020,0.0000,0.0000,0.0003,0.003,0.003,0.0054,0.0000,0.004466462,0.004466462,0.00397,0.000,0.000368143,0.000364918,0.000545192,0.008962004,0.00246698,0.00451594,0.0004,0.0000,0.0011,0.0053,0.0003,0.0050,0.0006,0.000,0.008962004,0.001843392,0.002617896
27,003,METRO,3,27003,050220,270030502204,270030502204,1095590050,0.0023,0.0038,0.0018,0.0000,0.0000,0.0000,0.0019,0.0012,0.0035,0.0017,0.0017,0.0005,0.0000,0.0000,0.0026,0.003,0.003,0.0046,0.0000,0.004168034,0.004168034,0.00422,0.001,0.00749175,0.005905079,0.005149307,0.008962004,0.00241857,0.0042733,0.0017,0.0000,0.0040,0.0012,0.0026,0.0047,0.0020,0.001,0.008962004,0.001942476,0.002199532
27,003,METRO,3,27003,050221,270030502211,270030502211,1095590050,0.0028,0.0040,0.0000,0.0000,0.0000,0.0000,0.0019,0.0013,0.0063,0.0017,0.0016,0.0009,0.0000,0.0000,0.0003,0.007,0.006,0.0042,0.0000,0.004038716,0.004038716,0.00367,0.001,0.009210371,0.011694711,0.01357914,0.008962004,0.00306273,0.00520674,0.0019,0.0000,0.0112,0.0053,0.0003,0.0046,0.0056,0.001,0.008962004,0.004244966,0.002446695
27,003,METRO,3,27003,050221,270030502212,270030502212,1095590050,0.0022,0.0039,0.0000,0.0000,0.0292,0.0000,0.0018,0.0013,0.0015,0.0017,0.0018,0.0008,0.0000,0.0000,0.0023,0.002,0.003,0.0059,0.0000,0.004585833,0.004585833,0.00454,0.000,0.005002868,0.006542149,0.007408878,0.008962004,0.00221405,0.00383369,0.0014,0.0000,0.0000,0.0016,0.0023,0.0056,0.0000,0.000,0.008962004,0.001474015,0.002234679
27,003,METRO,3,27003,050221,270030502213,270030502213,1095590050,0.0084,0.0081,0.0297,0.0000,0.0292,0.0000,0.0072,0.0079,0.0054,0.0076,0.0100,0.0083,0.0000,0.0000,0.0027,0.008,0.008,0.0198,0.0000,0.009659097,0.009659097,0.0088,0.003,0.006887838,0.008319037,0.010175633,0.010727335,0.00846795,0.00969128,0.0081,0.0000,0.0056,0.0110,0.0027,0.0184,0.0028,0.003,0.010727335,0.004876548,0.00869722
27,003,METRO,3,27003,050222,270030502221,270030502221,1095590050,0.0009,0.0028,0.0000,0.0000,0.0440,0.0000,0.0002,0.0001,0.0016,0.0002,0.0003,0.0000,0.0000,0.0000,0.0000,0.001,0.001,0.0009,0.0000,0.003232962,0.003232962,0.00305,0.000,0,0,0,0.008962004,0.00101465,0.00232648,0.0003,0.0000,0.0000,0.0016,0.0000,0.0009,0.0000,0.000,0.008962004,0.000564419,0.000849201
27,003,METRO,3,27003,050222,270030502222,270030502222,1095590050,0.0010,0.0034,0.0090,0.0000,0.0149,0.0000,0.0000,0.0002,0.0016,0.0000,0.0001,0.0004,0.0000,0.0000,0.0026,0.002,0.002,0.0016,0.0000,0.004018821,0.004018821,0.00394,0.000,0.006294345,0.007626236,0.003532205,0.008962004,0.00108974,0.00245493,0.0000,0.0000,0.0000,0.0011,0.0026,0.0015,0.0000,0.000,0.008962004,0.001472992,0.000951241
27,003,METRO,3,27003,050222,270030502223,270030502223,1095590050,0.0013,0.0032,0.0000,0.0000,0.0000,0.0000,0.0009,0.0006,0.0013,0.0008,0.0006,0.0003,0.0000,0.0000,0.0000,0.002,0.003,0.0037,0.0000,0.003879555,0.003879555,0.00386,0.000,0,0,0,0.008962004,0.0013723,0.00264619,0.0007,0.0000,0.0000,0.0016,0.0000,0.0035,0.0000,0.000,0.008962004,0.001469719,0.00131405
27,003,METRO,3,27003,050222,270030502224,270030502224,1095590050,0.0019,0.0038,0.0000,0.0000,0.0000,0.0000,0.0014,0.0014,0.0025,0.0014,0.0014,0.0014,0.0000,0.0000,0.0000,0.001,0.001,0.0072,0.0000,0.00459578,0.00459578,0.00455,0.000,0,0,0,0.010727335,0.00208463,0.00300301,0.0013,0.0000,0.0000,0.0072,0.0000,0.0067,0.0000,0.000,0.010727335,0.000582489,0.001886608
27,003,METRO,3,27003,050223,270030502231,270030502231,1095590050,0.0139,0.0072,0.0000,0.0000,0.0389,0.0000,0.0188,0.0149,0.0025,0.0179,0.0205,0.0113,0.0000,0.0000,0.0097,0.007,0.009,0.0199,0.0000,0.008564863,0.008564863,0.00933,0.009,0.003358485,0.002158543,0.002699255,0.003530664,0.0134987,0.0131111,0.0198,0.0000,0.0003,0.0101,0.0097,0.0185,0.0001,0.009,0.003530664,0.00448422,0.015089467
27,003,METRO,3,27003,050224,270030502241,270030502241,1095590050,0.0053,0.0026,0.0000,0.0000,0.0000,0.0000,0.0077,0.0060,0.0001,0.0077,0.0095,0.0038,0.0000,0.0000,0.0000,0.003,0.004,0.0077,0.0000,0.003123539,0.003123539,0.00323,0.002,0.000239956,9.43E-05,0.000248528,0.003530664,0.0050861,0.00450737,0.0091,0.0000,0.0000,0.0099,0.0000,0.0071,0.0000,0.002,0.003530664,0.002018083,0.005818555
27,003,METRO,3,27003,050224,270030502242,270030502242,1095590050,0.0103,0.0055,0.0000,0.0000,0.0000,0.0000,0.0108,0.0102,0.0005,0.0104,0.0128,0.0099,0.0000,0.0000,0.0000,0.007,0.007,0.0142,0.0000,0.006595243,0.006595243,0.00735,0.002,8.24E-05,0.000110462,0.000125097,0.001765332,0.0099094,0.0111214,0.0122,0.0000,0.0003,0.0042,0.0000,0.0132,0.0002,0.002,0.001765332,0.004231356,0.01128337
27,003,METRO,3,27003,050225,270030502251,270030502251,1095590050,0.0144,0.0083,0.0000,0.0000,0.0000,0.0000,0.0172,0.0158,0.0026,0.0164,0.0187,0.0150,0.0000,0.0000,0.0028,0.010,0.010,0.0233,0.0000,0.00976852,0.00976852,0.00923,0.005,0.002881232,0.002758528,0.002231337,0.012492667,0.0139413,0.0129198,0.0197,0.0000,0.0033,0.0137,0.0028,0.0218,0.0017,0.005,0.012492667,0.006399789,0.015613272
27,003,METRO,3,27003,050225,270030502252,270030502252,1095590050,0.0047,0.0090,0.0000,0.0000,0.0000,0.0000,0.0010,0.0030,0.0060,0.0011,0.0016,0.0053,0.0000,0.0000,0.0028,0.004,0.006,0.0147,0.0030,0.010633959,0.010633959,0.00941,0.001,0.000550968,0.000511423,0.000732946,0.010727335,0.00496063,0.00782724,0.0014,0.0000,0.0000,0.0079,0.0028,0.0138,0.0000,0.001,0.010727335,0.002859017,0.00453625
27,003,METRO,3,27003,050226,270030502261,270030502261,1095590050,0.0037,0.0075,0.0312,0.0000,0.0000,0.0000,0.0004,0.0008,0.0083,0.0005,0.0005,0.0011,0.0000,0.0000,0.0028,0.010,0.009,0.0040,0.0000,0.008684234,0.008684234,0.00788,0.004,0.003457195,0.002785511,0.005036853,0.012492667,0.0041495,0.00869218,0.0005,0.0000,0.0011,0.0055,0.0028,0.0039,0.0005,0.004,0.012492667,0.006415615,0.003190454
27,003,METRO,3,27003,050227,270030502271,270030502271,1095590050,0.0017,0.0041,0.0060,0.0069,0.0263,0.0000,0.0000,0.0001,0.0088,0.0001,0.0001,0.0000,0.0080,0.0000,0.0069,0.003,0.004,0.0004,0.0000,0.004645518,0.004645518,0.00428,0.002,0.019274123,0.02289374,0.002616766,0.005295995,0.00191865,0.00389649,0.0001,0.0080,0.0030,0.0012,0.0069,0.0004,0.0055,0.002,0.005295995,0.003917842,0.000981853
27,003,METRO,3,27003,050227,270030502272,270030502272,1095590050,0.0031,0.0079,0.0164,0.0000,0.0000,0.0000,0.0004,0.0010,0.0072,0.0006,0.0008,0.0014,0.0071,0.0000,0.0030,0.003,0.004,0.0060,0.0000,0.008922976,0.008922976,0.00843,0.005,0.010945472,0.012532695,0.003720521,0.001765332,0.00353399,0.00687096,0.0006,0.0071,0.0002,0.0018,0.0030,0.0059,0.0036,0.005,0.001765332,0.002118251,0.002722204
27,003,METRO,3,27003,050228,270030502281,270030502281,1095590050,0.0088,0.0057,0.0000,0.1850,0.0263,0.0000,0.0120,0.0076,0.0110,0.0107,0.0103,0.0037,0.0000,0.0000,0.0097,0.020,0.019,0.0126,0.0617,0.006635033,0.006635033,0.00557,0.010,0.006222692,0.003301859,0.007041454,0.003530664,0.00871593,0.0103764,0.0105,0.0000,0.0667,0.0042,0.0097,0.0119,0.0334,0.010,0.003530664,0.018539011,0.008528287
27,003,METRO,3,27003,050228,270030502282,270030502282,1095590050,0.0084,0.0085,0.0000,0.0426,0.0263,0.0003,0.0034,0.0034,0.0229,0.0037,0.0052,0.0031,0.0000,0.0000,0.0097,0.009,0.009,0.0083,0.0000,0.009360669,0.009360669,0.01001,0.004,0.026772325,0.030291458,0.006109101,0.003530664,0.00881176,0.0156716,0.0043,0.0000,0.0352,0.0042,0.0097,0.0084,0.0176,0.004,0.003530664,0.01163233,0.006973875
27,003,METRO,3,27003,050229,270030502291,270030502291,1095590050,0.0076,0.0054,0.0000,0.0000,0.0000,0.0000,0.0096,0.0068,0.0089,0.0093,0.0136,0.0036,0.0123,0.0050,0.0071,0.004,0.005,0.0121,0.0035,0.006286868,0.006286868,0.00614,0.001,0.013333318,0.017029385,0.014903745,0.005686038,0.00774771,0.00914891,0.0114,0.0123,0.0148,0.0094,0.0071,0.0115,0.0135,0.001,0.005686038,0.002739385,0.007521491
27,003,METRO,3,27003,050229,270030502292,270030502292,1095590050,0.0032,0.0059,0.0060,0.0000,0.0000,0.0000,0.0007,0.0006,0.0080,0.0007,0.0011,0.0004,0.0140,0.0000,0.0081,0.004,0.004,0.0026,0.0000,0.006953356,0.006953356,0.00644,0.000,0.006216831,0.00743461,0.007208986,0.005295995,0.00335418,0.0073334,0.0008,0.0140,0.0069,0.0049,0.0081,0.0025,0.0105,0.000,0.005295995,0.011711371,0.002724471
27,003,METRO,3,27003,050230,270030502301,270030502301,1095590050,0.0217,0.0058,0.0445,0.0000,0.0000,0.0000,0.0434,0.0264,0.0166,0.0401,0.0329,0.0096,0.0181,0.0000,0.0129,0.011,0.010,0.0179,0.0000,0.006774299,0.006774299,0.00672,0.048,0.005388528,0.006164505,0.002621701,0.00745137,0.0217977,0.0145127,0.0364,0.0181,0.0142,0.0060,0.0129,0.0169,0.0162,0.048,0.00745137,0.049275348,0.022257218
27,003,METRO,3,27003,050232,270030502321,270030502321,1095590050,0.0032,0.0048,0.0013,0.0000,0.0000,0.0000,0.0036,0.0019,0.0066,0.0032,0.0023,0.0002,0.0139,0.0000,0.0081,0.003,0.003,0.0066,0.0000,0.005192635,0.005192635,0.00435,0.001,0.00385286,0.004389038,0.003213252,0.003530664,0.00356956,0.00558926,0.0033,0.0139,0.0069,0.0020,0.0081,0.0068,0.0104,0.001,0.003530664,0.001778532,0.002876398
27,003,METRO,3,27003,050232,270030502322,270030502322,1095590050,0.0026,0.0054,0.0089,0.0000,0.0000,0.0000,0.0010,0.0012,0.0050,0.0011,0.0018,0.0013,0.0000,0.0000,0.0048,0.004,0.004,0.0061,0.0000,0.006117759,0.006117759,0.00606,0.010,0.002333418,0.001965652,0.002747328,0.003530664,0.00291453,0.00516107,0.0014,0.0000,0.0005,0.0017,0.0048,0.0060,0.0003,0.010,0.003530664,0.002360978,0.002344655
27,003,METRO,3,27003,050233,270030502331,270030502331,1095590050,0.0058,0.0024,0.0000,0.0000,0.0000,0.0000,0.0071,0.0068,0.0041,0.0072,0.0090,0.0062,0.0000,0.0000,0.0071,0.005,0.006,0.0071,0.0000,0.002815164,0.002815164,0.00297,0.011,0.003510727,0.00121584,0.00427027,0.002155374,0.00567691,0.00425046,0.0079,0.0000,0.0087,0.0020,0.0071,0.0066,0.0044,0.011,0.002155374,0.003548159,0.006004494
27,003,METRO,3,27003,050233,270030502332,270030502332,1095590050,0.0049,0.0054,0.0102,0.0000,0.0000,0.0000,0.0020,0.0039,0.0050,0.0021,0.0031,0.0062,0.0207,0.0000,0.0113,0.005,0.005,0.0112,0.0000,0.006406239,0.006406239,0.00583,0.002,0.014244926,0.01694677,0.017699221,0.002155374,0.00494976,0.00660834,0.0026,0.0207,0.0093,0.0018,0.0113,0.0106,0.0150,0.002,0.002155374,0.003348183,0.004882053
27,003,METRO,3,27003,050234,270030502341,270030502341,1095590050,0.0040,0.0033,0.0074,0.0000,0.0000,0.0000,0.0023,0.0043,0.0019,0.0023,0.0029,0.0068,0.0000,0.0000,0.0092,0.007,0.006,0.0092,0.0000,0.003959135,0.003959135,0.0045,0.010,0.002667556,0.002276526,0.002655382,0.001765332,0.00388176,0.00360533,0.0028,0.0000,0.0013,0.0056,0.0092,0.0086,0.0007,0.010,0.001765332,0.004684896,0.004257341
27,003,METRO,3,27003,050234,270030502342,270030502342,1095590050,0.0116,0.0048,0.0000,0.0000,0.0000,0.0000,0.0157,0.0153,0.0004,0.0154,0.0200,0.0153,0.0000,0.0000,0.0120,0.008,0.008,0.0165,0.0000,0.005749699,0.005749699,0.00559,0.035,0.000610057,0.000481574,0.000676175,0.002155374,0.011176,0.00607453,0.0192,0.0000,0.0003,0.0056,0.0120,0.0153,0.0002,0.035,0.002155374,0.005172167,0.012743677
27,003,METRO,3,27003,050235,270030502351,270030502351,1095590050,0.0050,0.0025,0.0119,0.0000,0.0000,0.0000,0.0043,0.0059,0.0018,0.0046,0.0052,0.0074,0.0000,0.0000,0.0092,0.012,0.012,0.0076,0.0000,0.00299422,0.00299422,0.00306,0.002,0.001517836,0.000373158,0.002247803,0.001765332,0.00490728,0.00381942,0.0050,0.0000,0.0006,0.0056,0.0092,0.0071,0.0003,0.002,0.001765332,0.007713521,0.005327628
27,003,METRO,3,27003,050235,270030502352,270030502352,1095590050,0.0105,0.0060,0.0008,0.0000,0.0000,0.0000,0.0101,0.0112,0.0078,0.0099,0.0120,0.0129,0.0100,0.0000,0.0092,0.005,0.006,0.0122,0.0000,0.005202582,0.005202582,0.00651,0.008,0.006897343,0.006760111,0.003860176,0.012800021,0.0104637,0.00949717,0.0110,0.0100,0.0075,0.0138,0.0092,0.0156,0.0087,0.008,0.012800021,0.003207543,0.010726684
27,003,METRO,3,27003,050236,270030502361,270030502361,1095590050,0.0084,0.0071,0.0000,0.0000,0.0000,0.0000,0.0124,0.0093,0.0033,0.0119,0.0144,0.0061,0.0000,0.0000,0.0047,0.007,0.007,0.0205,0.0000,0.00849523,0.00849523,0.00879,0.002,0.00066486,0.000869424,0.000586075,0.005295995,0.00833062,0.00743902,0.0126,0.0000,0.0001,0.0031,0.0047,0.0190,0.0001,0.002,0.005295995,0.004278112,0.008897899
27,003,METRO,3,27003,050236,270030502362,270030502362,1095590050,0.0013,0.0029,0.0000,0.0000,0.0000,0.0000,0.0005,0.0003,0.0024,0.0005,0.0004,0.0001,0.0000,0.0000,0.0000,0.001,0.002,0.0019,0.0000,0.003461757,0.003461757,0.00349,0.000,0.001615887,0.002113063,0.002367007,0.001765332,0.00142071,0.00295448,0.0006,0.0000,0.0000,0.0017,0.0000,0.0017,0.0000,0.000,0.001765332,0.000954428,0.001138314
27,003,METRO,3,27003,050237,270030502371,270030502371,1095590050,0.0093,0.0089,0.0193,0.0000,0.0000,0.0000,0.0042,0.0076,0.0115,0.0052,0.0072,0.0106,0.0131,0.0455,0.0071,0.010,0.013,0.0179,0.0000,0.010047052,0.010047052,0.00993,0.127,0.004830107,0.006180676,0.007361675,0.003530664,0.00960708,0.0123689,0.0067,0.0131,0.0129,0.0021,0.0071,0.0176,0.0130,0.127,0.003530664,0.016835865,0.009079303
27,003,METRO,3,27003,050237,270030502372,270030502372,1095590050,0.0028,0.0052,0.0000,0.0000,0.0000,0.0000,0.0006,0.0012,0.0033,0.0006,0.0008,0.0019,0.0000,0.0000,0.0078,0.005,0.005,0.0051,0.0000,0.005709909,0.005709909,0.00563,0.012,0.001758101,0.001545353,0.001737364,0.003530664,0.00291947,0.00575482,0.0006,0.0000,0.0000,0.0028,0.0078,0.0052,0.0000,0.012,0.003530664,0.003463968,0.00278116
27,003,METRO,3,27003,050401,270030504011,270030504011,1095590050,0.0031,0.0050,0.0000,0.0000,0.0263,0.0000,0.0004,0.0004,0.0165,0.0004,0.0005,0.0004,0.0112,0.0000,0.0071,0.008,0.007,0.0015,0.0000,0.005938703,0.005938703,0.00592,0.002,0.019752083,0.023992443,0.004988008,0.003530664,0.00370788,0.00699371,0.0004,0.0112,0.0075,0.0017,0.0071,0.0014,0.0093,0.002,0.003530664,0.005429805,0.001808378
27,003,METRO,3,27003,050401,270030504012,270030504012,1095590050,0.0021,0.0036,0.0060,0.0000,0.0266,0.0000,0.0000,0.0000,0.0087,0.0000,0.0001,0.0000,0.0097,0.0000,0.0042,0.006,0.005,0.0001,0.0010,0.001890039,0.001890039,0.00212,0.001,0.00663403,0.005967352,0.007625368,0.003530664,0.00222492,0.00498694,0.0001,0.0097,0.0000,0.0006,0.0042,0.0001,0.0048,0.001,0.003530664,0.008987006,0.001446702
27,003,METRO,3,27003,050402,270030504021,270030504021,1095590050,0.0009,0.0045,0.0423,0.0000,0.0000,0.0000,0.0000,0.0000,0.0042,0.0000,0.0000,0.0000,0.0000,0.0000,0.0015,0.001,0.001,0.0000,0.0040,0.000994758,0.000994758,0.00252,0.000,0.004219038,0.00246537,0.006232617,0.001765332,0.000940553,0.00204387,0.0000,0.0000,0.0048,0.0006,0.0015,0.0000,0.0024,0.000,0.001765332,0.006355375,0.000544214
27,003,METRO,3,27003,050402,270030504022,270030504022,1095590050,0.0013,0.0052,0.0000,0.1119,0.0000,0.0000,0.0001,0.0004,0.0030,0.0001,0.0002,0.0009,0.0000,0.0000,0.0048,0.001,0.001,0.0026,0.0000,0.003591075,0.003591075,0.00437,0.006,0.002090158,0.000757495,0.00309537,0.00924693,0.00145134,0.00281746,0.0001,0.0000,0.0011,0.0017,0.0048,0.0042,0.0006,0.006,0.00924693,0.004640541,0.001173461
27,003,METRO,3,27003,050402,270030504023,270030504023,1095590050,0.0007,0.0042,0.0066,0.0125,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0014,0.001,0.005,0.0001,0.0005,0.002138729,0.002138729,0.00264,0.001,0.00203366,0.000682876,0.003011701,0.005716266,0.000713319,0.0016842,0.0000,0.0000,0.0007,0.0006,0.0014,0.0003,0.0004,0.001,0.005716266,0.00296043,0.000546482
27,003,METRO,3,27003,050501,270030505011,270030505011,1095590050,0.0006,0.0028,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,0.003,0.003,0.0000,0.0020,0.000686383,0.000686383,0.00167,0.000,0.004044001,0.003621178,0.005640757,0.001765332,0.000620449,0.00109616,0.0000,0.0000,0.0000,0.0006,0.0008,0.0000,0.0000,0.000,0.001765332,0.002426543,0.000158729
